index,DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
691,2020-01-17,Atlanta Hawks,121,San Antonio Spurs,120,False,Atlanta Hawks,0.4358974358974359,0.21951219512195122,0.6,0.2
692,2020-01-17,Portland Trail Blazers,112,Dallas Mavericks,120,True,Dallas Mavericks,0.6341463414634146,0.42857142857142855,0.6,0.6
693,2020-01-18,Los Angeles Clippers,133,New Orleans Pelicans,130,False,Los Angeles Clippers,0.38095238095238093,0.6904761904761905,0.8,0.8
694,2020-01-18,Milwaukee Bucks,117,Brooklyn Nets,97,False,Milwaukee Bucks,0.45,0.8604651162790697,0.4,1.0
695,2020-01-18,Detroit Pistons,136,Atlanta Hawks,103,False,Detroit Pistons,0.23809523809523808,0.35714285714285715,0.4,0.4
696,2020-01-18,Phoenix Suns,123,Boston Celtics,119,False,Phoenix Suns,0.675,0.4146341463414634,0.4,0.6
697,2020-01-18,Cleveland Cavaliers,116,Chicago Bulls,118,True,Chicago Bulls,0.3488372093023256,0.2857142857142857,0.4,0.4
698,2020-01-18,Philadelphia 76ers,90,New York Knicks,87,False,Philadelphia 76ers,0.2619047619047619,0.627906976744186,0.2,0.6
699,2020-01-18,Sacramento Kings,101,Utah Jazz,123,True,Utah Jazz,0.6829268292682927,0.36585365853658536,0.8,0.4
700,2020-01-18,Toronto Raptors,122,Minnesota Timberwolves,112,False,Toronto Raptors,0.36585365853658536,0.6585365853658537,0.2,0.6
701,2020-01-18,Los Angeles Lakers,124,Houston Rockets,115,False,Los Angeles Lakers,0.65,0.8048780487804879,0.4,0.8
702,2020-01-18,Orlando Magic,95,Golden State Warriors,109,True,Golden State Warriors,0.20930232558139536,0.47619047619047616,0.0,0.6
703,2020-01-18,Portland Trail Blazers,106,Oklahoma City Thunder,119,True,Oklahoma City Thunder,0.5476190476190477,0.4186046511627907,0.4,0.4
704,2020-01-19,Miami Heat,102,San Antonio Spurs,107,True,San Antonio Spurs,0.425,0.7073170731707317,0.4,0.6
705,2020-01-19,Indiana Pacers,115,Denver Nuggets,107,False,Indiana Pacers,0.7073170731707317,0.6428571428571429,0.8,0.8
706,2020-01-20,Golden State Warriors,124,Portland Trail Blazers,129,True,Portland Trail Blazers,0.4090909090909091,0.22727272727272727,0.4,0.2
707,2020-01-20,Indiana Pacers,88,Utah Jazz,118,True,Utah Jazz,0.6904761904761905,0.6511627906976745,0.8,1.0
708,2020-01-20,San Antonio Spurs,120,Phoenix Suns,118,False,San Antonio Spurs,0.42857142857142855,0.43902439024390244,0.8,0.4
709,2020-01-20,Denver Nuggets,107,Minnesota Timberwolves,100,False,Denver Nuggets,0.35714285714285715,0.6904761904761905,0.0,0.6
710,2020-01-20,Los Angeles Lakers,107,Boston Celtics,139,True,Boston Celtics,0.6585365853658537,0.8095238095238095,0.4,0.8
711,2020-01-20,Chicago Bulls,98,Milwaukee Bucks,111,True,Milwaukee Bucks,0.8636363636363636,0.36363636363636365,1.0,0.6
712,2020-01-20,New Orleans Pelicans,126,Memphis Grizzlies,116,False,New Orleans Pelicans,0.47619047619047616,0.37209302325581395,1.0,0.6
713,2020-01-20,Oklahoma City Thunder,112,Houston Rockets,107,False,Oklahoma City Thunder,0.6341463414634146,0.5581395348837209,0.2,0.4
714,2020-01-20,Orlando Magic,106,Charlotte Hornets,83,False,Orlando Magic,0.3409090909090909,0.46511627906976744,0.0,0.4
715,2020-01-20,Philadelphia 76ers,117,Brooklyn Nets,111,False,Philadelphia 76ers,0.43902439024390244,0.6363636363636364,0.4,0.6
716,2020-01-20,Toronto Raptors,122,Atlanta Hawks,117,False,Toronto Raptors,0.23255813953488372,0.6666666666666666,0.4,0.8
717,2020-01-20,Detroit Pistons,100,Washington Wizards,106,True,Washington Wizards,0.3170731707317073,0.37209302325581395,0.2,0.4
718,2020-01-20,Sacramento Kings,113,Miami Heat,118,True,Miami Heat,0.6904761904761905,0.35714285714285715,0.4,0.2
719,2020-01-20,New York Knicks,106,Cleveland Cavaliers,86,False,New York Knicks,0.27906976744186046,0.2558139534883721,0.2,0.2
720,2020-01-21,Los Angeles Clippers,110,Dallas Mavericks,107,False,Los Angeles Clippers,0.6428571428571429,0.6976744186046512,0.8,0.8
721,2020-01-22,Denver Nuggets,105,Houston Rockets,121,True,Houston Rockets,0.6190476190476191,0.6976744186046512,0.2,0.8
722,2020-01-22,Sacramento Kings,106,Detroit Pistons,127,True,Detroit Pistons,0.36363636363636365,0.3488372093023256,0.4,0.0
723,2020-01-22,Oklahoma City Thunder,120,Orlando Magic,114,False,Oklahoma City Thunder,0.4772727272727273,0.5681818181818182,0.6,0.6
724,2020-01-22,Philadelphia 76ers,95,Toronto Raptors,107,True,Toronto Raptors,0.6744186046511628,0.6444444444444445,0.8,0.8
725,2020-01-22,Los Angeles Clippers,95,Atlanta Hawks,102,True,Atlanta Hawks,0.22727272727272727,0.7045454545454546,0.4,0.8
726,2020-01-22,Memphis Grizzlies,95,Boston Celtics,119,True,Boston Celtics,0.6666666666666666,0.46511627906976744,0.4,0.8
727,2020-01-22,Minnesota Timberwolves,110,Chicago Bulls,117,True,Chicago Bulls,0.35555555555555557,0.3488372093023256,0.4,0.0
728,2020-01-22,Washington Wizards,129,Miami Heat,134,True,Miami Heat,0.6976744186046512,0.3333333333333333,0.6,0.4
729,2020-01-22,Los Angeles Lakers,100,New York Knicks,92,False,Los Angeles Lakers,0.2727272727272727,0.7906976744186046,0.4,0.6
730,2020-01-22,Indiana Pacers,112,Phoenix Suns,87,False,Indiana Pacers,0.4186046511627907,0.6363636363636364,0.6,0.8
731,2020-01-22,San Antonio Spurs,121,New Orleans Pelicans,117,False,San Antonio Spurs,0.38636363636363635,0.4523809523809524,0.6,0.6
732,2020-01-22,Utah Jazz,129,Golden State Warriors,96,False,Utah Jazz,0.2222222222222222,0.6976744186046512,0.2,0.8
733,2020-01-23,Washington Wizards,124,Cleveland Cavaliers,112,False,Washington Wizards,0.2727272727272727,0.32558139534883723,0.0,0.2
734,2020-01-23,Dallas Mavericks,133,Portland Trail Blazers,125,False,Dallas Mavericks,0.4222222222222222,0.627906976744186,0.6,0.8
735,2020-01-23,Los Angeles Lakers,128,Brooklyn Nets,113,False,Los Angeles Lakers,0.42857142857142855,0.7954545454545454,0.2,0.6
736,2020-01-24,Los Angeles Clippers,122,Miami Heat,117,False,Los Angeles Clippers,0.7045454545454546,0.6888888888888889,0.8,0.8
737,2020-01-24,Sacramento Kings,98,Chicago Bulls,81,False,Sacramento Kings,0.3695652173913043,0.3409090909090909,0.6,0.0
738,2020-01-24,Houston Rockets,131,Minnesota Timberwolves,124,False,Houston Rockets,0.3409090909090909,0.627906976744186,0.0,0.2
739,2020-01-24,Indiana Pacers,129,Golden State Warriors,118,False,Indiana Pacers,0.21739130434782608,0.6444444444444445,0.2,0.8
740,2020-01-24,Phoenix Suns,103,San Antonio Spurs,99,False,Phoenix Suns,0.46511627906976744,0.4090909090909091,0.6,0.4
741,2020-01-24,Toronto Raptors,118,New York Knicks,112,False,Toronto Raptors,0.26666666666666666,0.6818181818181818,0.2,1.0
742,2020-01-24,Denver Nuggets,113,New Orleans Pelicans,106,False,Denver Nuggets,0.37777777777777777,0.6818181818181818,0.6,0.6
743,2020-01-24,Boston Celtics,109,Orlando Magic,98,False,Boston Celtics,0.4666666666666667,0.6744186046511628,0.4,0.4
744,2020-01-24,Milwaukee Bucks,116,Charlotte Hornets,103,False,Milwaukee Bucks,0.3333333333333333,0.8666666666666667,0.0,1.0
745,2020-01-24,Atlanta Hawks,111,Oklahoma City Thunder,140,True,Oklahoma City Thunder,0.5777777777777777,0.24444444444444444,0.6,0.6
746,2020-01-24,Memphis Grizzlies,125,Detroit Pistons,112,False,Memphis Grizzlies,0.37777777777777777,0.45454545454545453,0.6,0.6
747,2020-01-25,Los Angeles Lakers,91,Philadelphia 76ers,108,True,Philadelphia 76ers,0.6304347826086957,0.8,0.8,0.6
748,2020-01-25,Oklahoma City Thunder,113,Minnesota Timberwolves,104,False,Oklahoma City Thunder,0.3333333333333333,0.5869565217391305,0.0,0.8
749,2020-01-25,Brooklyn Nets,121,Detroit Pistons,111,False,Brooklyn Nets,0.3695652173913043,0.4186046511627907,0.6,0.0
750,2020-01-25,Dallas Mavericks,107,Utah Jazz,112,True,Utah Jazz,0.7045454545454546,0.6363636363636364,0.8,0.8
751,2020-01-25,Chicago Bulls,118,Cleveland Cavaliers,106,False,Chicago Bulls,0.26666666666666666,0.3617021276595745,0.0,0.4
752,2020-01-26,Houston Rockets,110,Denver Nuggets,117,True,Denver Nuggets,0.6888888888888889,0.6363636363636364,0.6,0.4
753,2020-01-26,Washington Wizards,133,Atlanta Hawks,152,True,Atlanta Hawks,0.2391304347826087,0.3409090909090909,0.4,0.4
754,2020-01-26,Phoenix Suns,109,Memphis Grizzlies,114,True,Memphis Grizzlies,0.4666666666666667,0.4222222222222222,0.6,0.6
755,2020-01-26,Boston Celtics,108,New Orleans Pelicans,123,True,New Orleans Pelicans,0.3695652173913043,0.6818181818181818,0.4,0.6
756,2020-01-26,Brooklyn Nets,97,New York Knicks,110,True,New York Knicks,0.2608695652173913,0.4318181818181818,0.2,0.2
757,2020-01-26,Los Angeles Clippers,112,Orlando Magic,97,False,Los Angeles Clippers,0.45652173913043476,0.6956521739130435,0.2,0.8
758,2020-01-26,Toronto Raptors,110,San Antonio Spurs,106,False,Toronto Raptors,0.45454545454545453,0.6888888888888889,0.6,1.0
759,2020-01-26,Indiana Pacers,129,Portland Trail Blazers,139,True,Portland Trail Blazers,0.41304347826086957,0.6521739130434783,0.4,0.8
760,2020-01-27,Cleveland Cavaliers,115,Detroit Pistons,100,False,Cleveland Cavaliers,0.3617021276595745,0.2608695652173913,0.4,0.0
761,2020-01-27,Orlando Magic,92,Miami Heat,113,True,Miami Heat,0.6888888888888889,0.44680851063829785,0.6,0.2
762,2020-01-27,Houston Rockets,126,Utah Jazz,117,False,Houston Rockets,0.7111111111111111,0.6222222222222222,0.8,0.4
763,2020-01-27,San Antonio Spurs,109,Chicago Bulls,110,True,Chicago Bulls,0.375,0.4444444444444444,0.6,0.6
764,2020-01-27,Sacramento Kings,133,Minnesota Timberwolves,129,False,Sacramento Kings,0.32608695652173914,0.35555555555555557,0.0,0.2
765,2020-01-27,Dallas Mavericks,107,Oklahoma City Thunder,97,False,Dallas Mavericks,0.5957446808510638,0.6222222222222222,1.0,0.6
766,2020-01-28,New York Knicks,92,Charlotte Hornets,97,True,Charlotte Hornets,0.32608695652173914,0.2765957446808511,0.0,0.4
767,2020-01-28,Golden State Warriors,104,Philadelphia 76ers,115,True,Philadelphia 76ers,0.6382978723404256,0.2127659574468085,0.8,0.2
768,2020-01-28,New Orleans Pelicans,125,Cleveland Cavaliers,111,False,New Orleans Pelicans,0.2765957446808511,0.3829787234042553,0.2,0.4
769,2020-01-28,Atlanta Hawks,114,Toronto Raptors,130,True,Toronto Raptors,0.6956521739130435,0.2553191489361702,1.0,0.4
770,2020-01-28,Denver Nuggets,96,Memphis Grizzlies,104,True,Memphis Grizzlies,0.4782608695652174,0.6956521739130435,0.6,0.6
771,2020-01-28,Washington Wizards,131,Milwaukee Bucks,151,True,Milwaukee Bucks,0.8695652173913043,0.3333333333333333,1.0,0.4
772,2020-01-28,Phoenix Suns,133,Dallas Mavericks,104,False,Phoenix Suns,0.6304347826086957,0.41304347826086957,0.6,0.4
773,2020-01-28,Boston Celtics,109,Miami Heat,101,False,Boston Celtics,0.6956521739130435,0.6666666666666666,0.6,0.6
774,2020-01-29,Chicago Bulls,106,Indiana Pacers,115,True,Indiana Pacers,0.6382978723404256,0.3877551020408163,0.6,0.6
775,2020-01-29,Detroit Pistons,115,Brooklyn Nets,125,True,Brooklyn Nets,0.4222222222222222,0.3541666666666667,0.2,0.2
776,2020-01-29,Memphis Grizzlies,127,New York Knicks,106,False,Memphis Grizzlies,0.2708333333333333,0.48936170212765956,0.4,0.6
777,2020-01-29,Utah Jazz,120,San Antonio Spurs,127,True,San Antonio Spurs,0.43478260869565216,0.6956521739130435,0.4,0.8
778,2020-01-29,Houston Rockets,112,Portland Trail Blazers,125,True,Portland Trail Blazers,0.425531914893617,0.6304347826086957,0.4,0.6
779,2020-01-29,Oklahoma City Thunder,120,Sacramento Kings,100,False,Oklahoma City Thunder,0.3695652173913043,0.5833333333333334,0.4,0.8
780,2020-01-30,Golden State Warriors,104,Boston Celtics,119,True,Boston Celtics,0.6739130434782609,0.20833333333333334,0.8,0.2
781,2020-01-30,Sacramento Kings,124,Los Angeles Clippers,103,False,Sacramento Kings,0.7021276595744681,0.3617021276595745,0.8,0.4
782,2020-01-30,Toronto Raptors,115,Cleveland Cavaliers,109,False,Toronto Raptors,0.2708333333333333,0.7021276595744681,0.2,1.0
783,2020-01-30,Charlotte Hornets,107,Washington Wizards,121,True,Washington Wizards,0.32608695652173914,0.3404255319148936,0.4,0.2
784,2020-01-30,Philadelphia 76ers,117,Atlanta Hawks,127,True,Atlanta Hawks,0.25,0.6458333333333334,0.4,0.8
785,2020-01-30,Utah Jazz,100,Denver Nuggets,106,True,Denver Nuggets,0.6808510638297872,0.6808510638297872,0.6,0.6
786,2020-01-31,Oklahoma City Thunder,111,Phoenix Suns,107,False,Oklahoma City Thunder,0.425531914893617,0.5918367346938775,0.4,0.8
787,2020-01-31,Denver Nuggets,127,Milwaukee Bucks,115,False,Denver Nuggets,0.8723404255319149,0.6875,1.0,0.6
788,2020-01-31,Toronto Raptors,105,Detroit Pistons,92,False,Toronto Raptors,0.3469387755102041,0.7083333333333334,0.2,1.0
789,2020-01-31,Chicago Bulls,118,Brooklyn Nets,133,True,Brooklyn Nets,0.43478260869565216,0.38,0.4,0.6
790,2020-01-31,Dallas Mavericks,121,Houston Rockets,128,True,Houston Rockets,0.6170212765957447,0.6170212765957447,0.6,0.4
791,2020-01-31,Portland Trail Blazers,127,Los Angeles Lakers,119,False,Portland Trail Blazers,0.782608695652174,0.4375,0.6,0.6
792,2020-01-31,Memphis Grizzlies,111,New Orleans Pelicans,139,True,New Orleans Pelicans,0.3958333333333333,0.5,0.6,0.8
793,2020-02-01,Minnesota Timberwolves,106,Los Angeles Clippers,118,True,Los Angeles Clippers,0.6875,0.3191489361702128,0.6,0.0
794,2020-02-01,Utah Jazz,107,Portland Trail Blazers,124,True,Portland Trail Blazers,0.4489795918367347,0.6666666666666666,0.8,0.4
795,2020-02-01,New York Knicks,92,Indiana Pacers,85,False,New York Knicks,0.6458333333333334,0.2653061224489796,0.6,0.2
796,2020-02-01,Miami Heat,102,Orlando Magic,89,False,Miami Heat,0.4375,0.6808510638297872,0.2,0.6
797,2020-02-01,Golden State Warriors,131,Cleveland Cavaliers,112,False,Golden State Warriors,0.2653061224489796,0.20408163265306123,0.2,0.0
798,2020-02-01,Brooklyn Nets,107,Washington Wizards,113,True,Washington Wizards,0.3404255319148936,0.44680851063829785,0.4,0.6
799,2020-02-01,Philadelphia 76ers,95,Boston Celtics,116,True,Boston Celtics,0.6808510638297872,0.6326530612244898,0.8,0.6
800,2020-02-01,Atlanta Hawks,100,Dallas Mavericks,123,True,Dallas Mavericks,0.6041666666666666,0.2653061224489796,0.4,0.6
801,2020-02-01,Charlotte Hornets,90,San Antonio Spurs,114,True,San Antonio Spurs,0.44680851063829785,0.3333333333333333,0.4,0.2
802,2020-02-01,Los Angeles Lakers,129,Sacramento Kings,113,False,Los Angeles Lakers,0.375,0.7659574468085106,0.6,0.4
803,2020-02-02,Denver Nuggets,123,Detroit Pistons,128,True,Detroit Pistons,0.34,0.6938775510204082,0.0,0.8
804,2020-02-02,New Orleans Pelicans,109,Houston Rockets,117,True,Houston Rockets,0.625,0.40816326530612246,0.6,0.6
805,2020-02-02,Phoenix Suns,108,Milwaukee Bucks,129,True,Milwaukee Bucks,0.8541666666666666,0.4166666666666667,0.8,0.4
806,2020-02-02,Chicago Bulls,102,Toronto Raptors,129,True,Toronto Raptors,0.7142857142857143,0.37254901960784315,1.0,0.4
807,2020-02-03,Detroit Pistons,82,Memphis Grizzlies,96,True,Memphis Grizzlies,0.4897959183673469,0.35294117647058826,0.8,0.2
808,2020-02-03,Minnesota Timberwolves,109,Sacramento Kings,113,True,Sacramento Kings,0.3673469387755102,0.3125,0.6,0.0
809,2020-02-03,Boston Celtics,123,Atlanta Hawks,115,False,Boston Celtics,0.26,0.6875,0.4,0.8
810,2020-02-03,Philadelphia 76ers,106,Miami Heat,137,True,Miami Heat,0.6875,0.62,0.6,0.4
811,2020-02-03,San Antonio Spurs,105,Los Angeles Clippers,108,True,Los Angeles Clippers,0.6938775510204082,0.4583333333333333,0.6,0.4
812,2020-02-03,Phoenix Suns,97,Brooklyn Nets,119,True,Brooklyn Nets,0.4375,0.40816326530612246,0.6,0.4
813,2020-02-03,New York Knicks,139,Cleveland Cavaliers,134,False,New York Knicks,0.26,0.28,0.2,0.4
814,2020-02-03,Golden State Warriors,125,Washington Wizards,117,False,Golden State Warriors,0.3541666666666667,0.22,0.6,0.2
815,2020-02-03,Dallas Mavericks,112,Indiana Pacers,103,False,Dallas Mavericks,0.6326530612244898,0.6122448979591837,0.6,0.4
816,2020-02-03,Orlando Magic,112,Charlotte Hornets,100,False,Orlando Magic,0.32653061224489793,0.42857142857142855,0.2,0.0
817,2020-02-04,Milwaukee Bucks,120,New Orleans Pelicans,108,False,Milwaukee Bucks,0.4,0.8571428571428571,0.6,0.8
818,2020-02-04,Charlotte Hornets,110,Houston Rockets,125,True,Houston Rockets,0.6326530612244898,0.32,0.6,0.2
819,2020-02-04,Portland Trail Blazers,99,Denver Nuggets,127,True,Denver Nuggets,0.68,0.46,0.6,0.8
820,2020-02-04,San Antonio Spurs,102,Los Angeles Lakers,129,True,Los Angeles Lakers,0.7708333333333334,0.4489795918367347,0.6,0.4
821,2020-02-05,Cleveland Cavaliers,103,Oklahoma City Thunder,109,True,Oklahoma City Thunder,0.6,0.2549019607843137,0.8,0.2
822,2020-02-05,Memphis Grizzlies,121,Dallas Mavericks,107,False,Memphis Grizzlies,0.62,0.5,0.6,0.8
823,2020-02-05,Denver Nuggets,98,Utah Jazz,95,False,Denver Nuggets,0.6530612244897959,0.6862745098039216,0.2,0.6
824,2020-02-05,Atlanta Hawks,127,Minnesota Timberwolves,120,False,Atlanta Hawks,0.30612244897959184,0.2549019607843137,0.0,0.4
825,2020-02-05,Phoenix Suns,108,Detroit Pistons,116,True,Detroit Pistons,0.34615384615384615,0.4,0.2,0.2
826,2020-02-05,Golden State Warriors,88,Brooklyn Nets,129,True,Brooklyn Nets,0.4489795918367347,0.23529411764705882,0.6,0.4
827,2020-02-05,Orlando Magic,100,Boston Celtics,116,True,Boston Celtics,0.6938775510204082,0.44,0.8,0.2
828,2020-02-05,Miami Heat,111,Los Angeles Clippers,128,True,Los Angeles Clippers,0.7,0.6938775510204082,0.8,0.6
829,2020-02-05,Indiana Pacers,118,Toronto Raptors,119,True,Toronto Raptors,0.72,0.62,1.0,0.4
830,2020-02-06,Houston Rockets,121,Los Angeles Lakers,111,False,Houston Rockets,0.7755102040816326,0.64,0.6,0.8
831,2020-02-06,New Orleans Pelicans,125,Chicago Bulls,119,False,New Orleans Pelicans,0.36538461538461536,0.39215686274509803,0.4,0.6
832,2020-02-06,Philadelphia 76ers,101,Milwaukee Bucks,112,True,Milwaukee Bucks,0.86,0.6078431372549019,0.8,0.4
833,2020-02-06,Orlando Magic,103,New York Knicks,105,True,New York Knicks,0.29411764705882354,0.43137254901960786,0.6,0.2
834,2020-02-06,San Antonio Spurs,117,Portland Trail Blazers,125,True,Portland Trail Blazers,0.45098039215686275,0.44,0.8,0.4
835,2020-02-07,Memphis Grizzlies,107,Philadelphia 76ers,119,True,Philadelphia 76ers,0.5961538461538461,0.5098039215686274,0.2,0.8
836,2020-02-07,Dallas Mavericks,118,Washington Wizards,119,True,Washington Wizards,0.3469387755102041,0.6078431372549019,0.4,0.4
837,2020-02-07,Atlanta Hawks,107,Boston Celtics,112,True,Boston Celtics,0.7,0.2692307692307692,1.0,0.4
838,2020-02-07,Toronto Raptors,115,Indiana Pacers,106,False,Toronto Raptors,0.6078431372549019,0.7254901960784313,0.2,1.0
839,2020-02-07,Detroit Pistons,101,Oklahoma City Thunder,108,True,Oklahoma City Thunder,0.6078431372549019,0.3584905660377358,0.8,0.4
840,2020-02-07,Houston Rockets,91,Phoenix Suns,127,True,Phoenix Suns,0.39215686274509803,0.6470588235294118,0.2,0.8
841,2020-02-07,Miami Heat,97,Sacramento Kings,105,True,Sacramento Kings,0.38,0.68,0.6,0.6
842,2020-02-07,Portland Trail Blazers,114,Utah Jazz,117,True,Utah Jazz,0.64,0.46153846153846156,0.0,0.8
843,2020-02-08,San Antonio Spurs,102,Sacramento Kings,122,True,Sacramento Kings,0.39215686274509803,0.43137254901960786,0.6,0.4
844,2020-02-08,Milwaukee Bucks,111,Orlando Magic,95,False,Milwaukee Bucks,0.4230769230769231,0.8627450980392157,0.2,0.8
845,2020-02-08,Dallas Mavericks,116,Charlotte Hornets,100,False,Dallas Mavericks,0.3137254901960784,0.5961538461538461,0.2,0.4
846,2020-02-08,New York Knicks,95,Detroit Pistons,92,False,New York Knicks,0.35185185185185186,0.3076923076923077,0.4,0.6
847,2020-02-08,New Orleans Pelicans,124,Indiana Pacers,117,False,New Orleans Pelicans,0.5961538461538461,0.40384615384615385,0.2,0.6
848,2020-02-08,Brooklyn Nets,118,Toronto Raptors,119,True,Toronto Raptors,0.7307692307692307,0.46,1.0,0.8
849,2020-02-08,Los Angeles Clippers,115,Minnesota Timberwolves,142,True,Minnesota Timberwolves,0.3,0.7058823529411765,0.0,0.8
850,2020-02-08,Los Angeles Lakers,125,Golden State Warriors,120,False,Los Angeles Lakers,0.23076923076923078,0.76,0.4,0.4
851,2020-02-08,Denver Nuggets,117,Phoenix Suns,108,False,Denver Nuggets,0.40384615384615385,0.6923076923076923,0.2,0.8
852,2020-02-09,Los Angeles Clippers,133,Cleveland Cavaliers,92,False,Los Angeles Clippers,0.25,0.6923076923076923,0.0,0.6
853,2020-02-09,Boston Celtics,112,Oklahoma City Thunder,111,False,Boston Celtics,0.6153846153846154,0.7058823529411765,0.8,1.0
854,2020-02-09,Memphis Grizzlies,106,Washington Wizards,99,False,Memphis Grizzlies,0.36,0.5,0.6,0.6
855,2020-02-09,Miami Heat,109,Portland Trail Blazers,115,True,Portland Trail Blazers,0.4528301886792453,0.6666666666666666,0.6,0.4
856,2020-02-09,Utah Jazz,114,Houston Rockets,113,False,Utah Jazz,0.6346153846153846,0.6470588235294118,0.8,0.2
857,2020-02-09,New York Knicks,135,Atlanta Hawks,140,True,Atlanta Hawks,0.2641509433962264,0.32075471698113206,0.4,0.8
858,2020-02-09,Chicago Bulls,111,Philadelphia 76ers,118,True,Philadelphia 76ers,0.6037735849056604,0.3584905660377358,0.2,0.2
859,2020-02-10,Charlotte Hornets,87,Detroit Pistons,76,False,Charlotte Hornets,0.34545454545454546,0.3076923076923077,0.4,0.0
860,2020-02-10,Brooklyn Nets,106,Indiana Pacers,105,False,Brooklyn Nets,0.5849056603773585,0.45098039215686275,0.0,0.6
861,2020-02-10,Atlanta Hawks,126,Orlando Magic,135,True,Orlando Magic,0.41509433962264153,0.2777777777777778,0.2,0.4
862,2020-02-10,Minnesota Timberwolves,126,Toronto Raptors,137,True,Toronto Raptors,0.7358490566037735,0.3137254901960784,1.0,0.2
863,2020-02-10,Sacramento Kings,111,Milwaukee Bucks,123,True,Milwaukee Bucks,0.8653846153846154,0.40384615384615385,0.8,0.8
864,2020-02-10,San Antonio Spurs,120,Denver Nuggets,127,True,Denver Nuggets,0.6981132075471698,0.4230769230769231,0.8,0.2
865,2020-02-10,Miami Heat,113,Golden State Warriors,101,False,Miami Heat,0.22641509433962265,0.6538461538461539,0.4,0.4
866,2020-02-10,Phoenix Suns,100,Los Angeles Lakers,125,True,Los Angeles Lakers,0.7647058823529411,0.39622641509433965,0.6,0.2
867,2020-02-10,Utah Jazz,123,Dallas Mavericks,119,False,Utah Jazz,0.6037735849056604,0.6538461538461539,0.6,0.4
868,2020-02-11,Los Angeles Clippers,103,Philadelphia 76ers,110,True,Philadelphia 76ers,0.6111111111111112,0.6981132075471698,0.4,0.8
869,2020-02-11,Chicago Bulls,114,Washington Wizards,126,True,Washington Wizards,0.35294117647058826,0.35185185185185186,0.6,0.0
870,2020-02-11,Portland Trail Blazers,117,New Orleans Pelicans,138,True,New Orleans Pelicans,0.41509433962264153,0.46296296296296297,0.6,0.6
871,2020-02-11,San Antonio Spurs,114,Oklahoma City Thunder,106,False,San Antonio Spurs,0.6037735849056604,0.41509433962264153,0.8,0.0
872,2020-02-11,Boston Celtics,105,Houston Rockets,116,True,Houston Rockets,0.6226415094339622,0.7115384615384616,0.6,1.0
873,2020-02-12,Toronto Raptors,91,Brooklyn Nets,101,True,Brooklyn Nets,0.46153846153846156,0.7407407407407407,0.6,1.0
874,2020-02-12,Milwaukee Bucks,111,Indiana Pacers,118,True,Indiana Pacers,0.5740740740740741,0.8679245283018868,0.0,1.0
875,2020-02-12,Detroit Pistons,112,Orlando Magic,116,True,Orlando Magic,0.42592592592592593,0.3392857142857143,0.4,0.2
876,2020-02-12,Los Angeles Lakers,120,Denver Nuggets,116,False,Los Angeles Lakers,0.7037037037037037,0.7692307692307693,0.8,0.8
877,2020-02-12,Miami Heat,101,Utah Jazz,116,True,Utah Jazz,0.660377358490566,0.660377358490566,0.6,0.4
878,2020-02-12,Golden State Warriors,106,Phoenix Suns,112,True,Phoenix Suns,0.3888888888888889,0.2222222222222222,0.2,0.4
879,2020-02-12,Atlanta Hawks,105,Cleveland Cavaliers,127,True,Cleveland Cavaliers,0.24528301886792453,0.2727272727272727,0.0,0.4
880,2020-02-12,Charlotte Hornets,115,Minnesota Timberwolves,108,False,Charlotte Hornets,0.3076923076923077,0.32075471698113206,0.2,0.2
881,2020-02-12,Portland Trail Blazers,104,Memphis Grizzlies,111,True,Memphis Grizzlies,0.5094339622641509,0.45454545454545453,0.6,0.4
882,2020-02-12,Washington Wizards,114,New York Knicks,96,False,Washington Wizards,0.3148148148148148,0.36538461538461536,0.8,0.6
883,2020-02-12,Sacramento Kings,111,Dallas Mavericks,130,True,Dallas Mavericks,0.5925925925925926,0.39622641509433965,0.4,0.6
884,2020-02-13,Oklahoma City Thunder,123,New Orleans Pelicans,118,False,Oklahoma City Thunder,0.42592592592592593,0.5925925925925926,0.6,0.6
885,2020-02-13,Los Angeles Clippers,133,Boston Celtics,141,True,Boston Celtics,0.6981132075471698,0.6851851851851852,0.8,0.6
886,2020-02-20,Milwaukee Bucks,126,Detroit Pistons,106,False,Milwaukee Bucks,0.3333333333333333,0.8518518518518519,0.2,0.8
887,2020-02-20,Miami Heat,124,Atlanta Hawks,129,True,Atlanta Hawks,0.26785714285714285,0.6481481481481481,0.4,0.2
888,2020-02-20,Charlotte Hornets,103,Chicago Bulls,93,False,Charlotte Hornets,0.34545454545454546,0.3333333333333333,0.0,0.4
889,2020-02-20,Brooklyn Nets,104,Philadelphia 76ers,112,True,Philadelphia 76ers,0.6181818181818182,0.4716981132075472,0.6,0.8
890,2020-02-20,Memphis Grizzlies,125,Sacramento Kings,129,True,Sacramento Kings,0.3888888888888889,0.5185185185185185,0.6,0.8
891,2020-02-20,Houston Rockets,135,Golden State Warriors,105,False,Houston Rockets,0.21818181818181817,0.6296296296296297,0.2,0.6
892,2020-02-21,Cleveland Cavaliers,113,Washington Wizards,108,False,Cleveland Cavaliers,0.37735849056603776,0.25925925925925924,0.6,0.2
